DOI,Title,journal,doc_type,url,authors,Date_Received,Date_Accepted,Date_online,Acceptance_Time,Countries
https://doi.org/10.1016/S0262-4079(16)30279-2,GPS goes galactic,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916302792,Andy Ridgway,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30583-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917305833,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30531-6,The power of useless,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917305316,Simon Ings,2020-04-17,2020-05-04,2020-06-05,18 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30688-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306887,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30640-1,In debt to mortality,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306401,Brendan Byrne,2030-12-12,2030-12-12,2020-04-30,,{'Finland'}
https://doi.org/10.1016/S0262-4079(17)32075-4,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917320754,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31879-1,A typewriter like no other,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917318791,Douglas Heaven,2030-12-12,2030-12-12,2030-12-12,,{'India'}
https://doi.org/10.1016/S0262-4079(17)30377-9,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917303779,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31330-1,California dreaming tools,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917313301,Jonathon Keats,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30935-1,A wall to end all walls,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917309351,Bruce Sterling,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)31378-7,It's complicated,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917313787,Alun Anderson,2020-06-03,2020-07-09,2020-07-17,37 days 00:00:00.000000000,{'Sao Tome and Principe'}
https://doi.org/10.1016/S0262-4079(17)31677-9,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917316779,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31878-X,Energy's deadly race,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791731878X,Fred Pearce,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)31831-6,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917318316,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30081-1,Light fantastic,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916300811,Nicola Jones,2030-12-12,2030-12-12,2020-03-19,,{'Czechia'}
https://doi.org/10.1016/S0262-4079(16)30134-8,Life signs,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916301348,Adam Hadhazy,2020-04-03,2020-06-07,2020-07-22,66 days 00:00:00.000000000,"{'China', 'United Kingdom', 'Japan', 'unknown', 'Australia'}"
https://doi.org/10.1016/S0262-4079(17)31572-5,Facing up to first impressions,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917315725,Kate Douglas,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)30324-4,Hanging tough,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916303244,Anthony King,2030-12-12,2030-12-12,2020-06-09,,{'Bangladesh'}
https://doi.org/10.1016/S0262-4079(17)30838-2,Reinventing the world,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308382,Paul Mason,2030-12-12,2030-12-12,2020-05-18,,{'unknown'}
https://doi.org/10.1016/S0262-4079(17)30231-2,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917302312,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30530-4,A great stripy puzzle,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917305304,Matthew Cobb,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30279-8,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917302798,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31626-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917316263,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30581-X,"In place of disease, unease",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730581X,Sheena Cruickshank,2030-12-12,2030-12-12,2019-06-02,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(17)31828-6,Into the moment…,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917318286,Michael Bond,2019-04-16,2020-05-26,2020-05-29,407 days 00:00:00.000000000,"{'Italy', 'unknown'}"
https://doi.org/10.1016/S0262-4079(16)30080-X,The others inside you,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791630080X,Andy Ridgway,2030-12-12,2030-12-12,2020-07-08,,{'United States'}
https://doi.org/10.1016/S0262-4079(17)31331-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917313313,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31379-9,A mouthful of history,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917313799,Adrian Barnett,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)30082-3,Murky waters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916300823,Sharon Oosthoek,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(17)31032-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917310321,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31125-9,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917311259,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31476-8,Learning to be fair,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917314768,Ben Collyer,2018-03-16,2020-07-07,2020-07-17,845 days 00:00:00.000000000,"{'South Africa', 'United Kingdom'}"
https://doi.org/10.1016/S0262-4079(17)30837-0,Taking a brush to nature,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308370,Matthew Cobb,2018-11-22,2019-03-01,2019-03-11,100 days 00:00:00.000000000,{'Jordan'}
https://doi.org/10.1016/S0262-4079(17)31031-X,The view from Apollo,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791731031X,Doug Millard,2030-12-12,2030-12-12,2030-12-12,,"{'Sao Tome and Principe', 'India', 'unknown'}"
https://doi.org/10.1016/S0262-4079(17)30484-0,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304840,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30836-9,Seeing is not perceiving,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308369,Anil Ananthaswamy,2020-05-12,2020-07-14,2020-07-20,64 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(17)31328-3,This changes everything,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917313283,Adam Rutherford,2020-05-29,2020-07-06,2020-07-14,39 days 00:00:00.000000000,"{'United States', 'unknown'}"
https://doi.org/10.1016/S0262-4079(17)31522-1,Is our future better than we thought?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917315221,Fred Pearce,2030-12-12,2020-06-08,2020-07-22,,"{'Canada', 'United Kingdom', 'Australia', 'United States', 'Netherlands', 'Belgium'}"
https://doi.org/10.1016/S0262-4079(17)31930-9,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917319309,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30180-4,Where can life exist?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916301804,Joshua Howgego,2020-04-17,2020-06-26,2020-07-23,71 days 00:00:00.000000000,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(16)30083-5,The real baby brain,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916300835,Emma Young,2020-01-03,2019-08-02,2019-08-02,,{'Bulgaria'}
https://doi.org/10.1016/S0262-4079(17)31275-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917312757,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31170-3,A series of fortunate events,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917311703,Mark Pagel,2018-12-14,2019-06-08,2019-06-12,177 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(17)30428-1,"Turn on, touch in, drop out",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304281,Kate Douglas,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30685-1,Talking with hands,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917306851,Alun Anderson,2030-12-12,2030-12-12,2011-07-28,,{'unknown'}
https://doi.org/10.1016/S0262-4079(17)30431-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304311,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31725-6,Ending the world with a nod and a wink,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917317256,Nina Jankowicz,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30580-8,War by any means,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917305808,Sally Adee,2020-02-09,2020-06-20,2020-07-17,133 days 00:00:00.000000000,{'South Africa'}
https://doi.org/10.1016/S0262-4079(17)31478-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917314781,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30430-X,Unravelling gender myths,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730430X,Mel Rumble,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)31477-X,Don't desert the earth,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791731477X,Gary Paul Nabhan,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)31224-1,You are my best friend,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917312241,Clare Wilson,2019-12-19,2020-02-29,2020-04-20,73 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(17)31575-0,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917315750,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31430-6,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917314306,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31781-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917317815,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31928-0,Creature comforts,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917319280,Pat Shipman,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(17)30329-9,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917303299,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30086-6,What else is conscious?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300866,Matthew Cobb,2020-04-08,2020-06-21,2020-06-25,75 days 00:00:00.000000000,"{'United Kingdom', 'France'}"
https://doi.org/10.1016/S0262-4079(17)31225-3,Say it with feeling,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917312253,Douglas Heaven,2030-12-12,2030-12-12,2020-07-13,,"{'unknown', 'Netherlands'}"
https://doi.org/10.1016/S0262-4079(17)31524-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917315245,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30886-2,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308862,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30983-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917309831,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30737-6,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307376,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30789-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307893,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30033-1,Quantum bounce,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916300331,Stuart Clark,2020-03-20,2020-06-02,2020-06-02,75 days 00:00:00.000000000,"{'United States', 'India'}"
https://doi.org/10.1016/S0262-4079(17)31172-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917311727,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30533-X,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730533X,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)31929-2,A rocket man,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917319292,Michael Doser,2019-07-09,2020-05-12,2020-05-20,309 days 00:00:00.000000000,"{'China', 'United States', 'Norway'}"
https://doi.org/10.1016/S0262-4079(17)30787-X,The power of us,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730787X,Fred Pearce,2030-12-12,2030-12-12,2030-12-12,,"{'Jordan', 'unknown'}"
https://doi.org/10.1016/S0262-4079(17)32028-6,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917320286,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30481-5,A new tragedy?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917304815,Fred Pearce,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(17)30885-0,Useless beauty,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917308850,Adrian Barnett,2015-07-29,2015-08-28,2015-08-28,31 days 00:00:00.000000000,{'Latvia'}
https://doi.org/10.1016/S0262-4079(17)31779-7,Under the microscope,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917317797,Adam Rothstein,2020-01-07,2020-06-17,2020-07-09,163 days 00:00:00.000000000,{'Turkey'}
https://doi.org/10.1016/S0262-4079(16)30276-7,How your language shapes your brain and your personality,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916302767,Megan Scudellari,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(17)30788-1,Native justice,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917307881,Bob Holmes,2030-12-12,2030-12-12,2020-07-05,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)30034-3,Make 'em happy,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916300343,Cynthia Graber,2030-12-12,2030-12-12,2030-12-12,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(17)31880-8,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917318808,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30863-6,The shadows on the wall,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916308636,Steven Mithen,2020-03-14,2020-04-07,2020-04-19,25 days 00:00:00.000000000,{'Japan'}
https://doi.org/10.1016/S0262-4079(16)30669-8,Present and correct,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916306698,Simon Ings,2019-10-07,2020-01-06,2020-07-23,92 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)31055-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916310557,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31568-8,Not by money alone,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916315688,Bob Holmes,2020-06-01,2020-07-10,2020-07-11,40 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(16)31520-2,Leave them kids alone!,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916315202,Shaoni Bhattacharya,2030-12-12,2017-02-21,2017-02-27,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)31245-3,Listening to everyone,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916312453,Robert Whitaker,2030-12-12,2030-12-12,2020-01-08,,{'Tunisia'}
https://doi.org/10.1016/S0262-4079(16)32088-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320887,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31378-1,Uncommon sense,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916313781,Alun Anderson,2030-12-12,2030-12-12,2020-07-16,,"{'unknown', 'Italy'}"
https://doi.org/10.1016/S0262-4079(16)32040-1,Stand up and be counted,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320401,Marek Kohn,2030-12-12,2030-12-12,2020-05-12,,{'Germany'}
https://doi.org/10.1016/S0262-4079(16)30819-3,Capital offences,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916308193,Pat Kane,2019-10-01,2020-03-18,2020-05-07,170 days 00:00:00.000000000,"{'Estonia', 'unknown'}"
https://doi.org/10.1016/S0262-4079(16)32294-1,The meaning of fuel,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322941,Paul Graham Raven,2030-12-12,2030-12-12,2020-07-29,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)32145-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321455,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30864-8,Don't fence me in,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916308648,Bob Holmes,2030-12-12,2030-12-12,2030-12-12,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(16)31153-8,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916311538,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31379-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916313793,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31424-5,What goes up must stay up,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916314245,Doug Millard,2018-09-13,2018-11-12,2018-12-04,61 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31895-4,"Natural laws, or not",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318954,Simon Ings,2019-11-14,2020-04-24,2020-07-20,163 days 00:00:00.000000000,{'Turkey'}
https://doi.org/10.1016/S0262-4079(16)32087-5,Speaking in tongues,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320875,Alun Anderson,2019-07-04,2020-05-13,2020-05-13,315 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)32241-2,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322412,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32144-3,Take it easy!,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916321443,Mary Halton,2030-12-12,2030-12-12,2030-12-12,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(16)30772-2,Catastrophe can set you free,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916307722,Fred Pearce,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)30962-9,Game on,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916309629,Douglas Heaven,2020-02-20,2020-06-30,2020-07-23,132 days 00:00:00.000000000,"{'Australia', 'United States'}"
https://doi.org/10.1016/S0262-4079(16)31247-7,A hundred and counting,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916312477,Marek Kohn,2019-12-20,2020-05-05,2020-06-30,138 days 00:00:00.000000000,"{'United States', 'unknown', 'Norway'}"
https://doi.org/10.1016/S0262-4079(16)31943-1,Golden oldies,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319431,Kate Douglas,2018-03-26,2018-08-31,2018-09-19,159 days 00:00:00.000000000,{'Finland'}
https://doi.org/10.1016/S0262-4079(16)31425-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916314257,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31569-X,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631569X,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31102-2,Children of tomorrow,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916311022,Linda Geddes,2030-12-12,2030-12-12,2030-12-12,,"{'Canada', 'Australia'}"
https://doi.org/10.1016/S0262-4079(16)31805-X,Animal sound symphony underscores a new world,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631805X,Alun Anderson,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31522-6,How the cyber age gave peace a chance,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916315226,Bruce Sterling,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(16)31752-3,The paradox of play,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916317523,Douglas Heaven,2020-02-04,2020-04-22,2020-06-11,79 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32042-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916320425,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31942-X,Picking up the pieces,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631942X,Shaoni Bhattacharya,2030-12-12,2030-12-12,2019-06-18,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)31850-4,Editorial omissions,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916318504,Matthew Cobb,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)31995-9,Life in the slow lane,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916319959,Sandrine Ceurstemont,2019-11-15,2020-01-03,2020-01-10,50 days 00:00:00.000000000,{'Canada'}
https://doi.org/10.1016/S0262-4079(16)30910-1,Of monarchs and measurement,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916309101,Jonathon Keats,2030-12-12,2030-12-12,2019-11-25,,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)31708-0,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916317080,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30865-X,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791630865X,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)30624-8,Peripheral concerns,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916306248,Pat Kane,2019-06-28,2019-09-19,2019-12-01,84 days 00:00:00.000000000,{'Brazil'}
https://doi.org/10.1016/S0262-4079(16)30721-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916307217,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)32239-4,"Good times, bad times",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916322394,Richard Webb,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(16)31660-8,Fast forward,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916316608,Jonathon Keats,2020-02-07,2020-06-12,2020-07-22,127 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31332-X,When systems go feral,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791631332X,Regina Peldszus,2012-01-19,2012-05-24,2012-06-29,127 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(16)31010-7,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916310107,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31248-9,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916312489,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31523-8,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916315238,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(16)31753-5,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407916317535,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30088-X,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791730088X,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(17)30041-6,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407917300416,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
